419.968,0.000,0.000,1.0720
419.980,0.000,0.000,1.0480
419.992,0.000,0.000,1.0400
420.004,0.000,0.000,1.0560
420.016,0.000,0.000,1.0960
420.028,0.000,0.000,1.1640
420.040,0.000,0.000,1.1800
420.052,0.000,0.000,1.1800
420.064,0.000,0.000,1.1560
420.076,0.000,0.000,1.0920
420.088,0.000,0.000,1.0600
420.100,0.000,0.000,1.0520
420.112,0.000,0.000,1.0560
420.124,0.000,0.000,1.0800
420.136,0.000,0.000,1.1440
420.148,0.000,0.000,1.1760
420.160,0.000,0.000,1.1880
420.172,0.000,0.000,1.1840
420.184,0.000,0.000,1.1320
420.196,0.000,0.000,1.1040
420.208,0.000,0.000,1.0680
420.220,0.000,0.000,1.0480
420.232,0.000,0.000,1.0520
420.244,0.000,0.000,1.0840
420.256,0.000,0.000,1.1240
420.268,0.000,0.000,1.1600
420.280,0.000,0.000,1.1840
420.292,0.000,0.000,1.1720
420.304,0.000,0.000,1.1440
420.316,0.000,0.000,1.1000
420.328,0.000,0.000,1.0720
420.340,0.000,0.000,1.0480
420.352,0.000,0.000,1.0640
420.364,0.000,0.000,1.1040
420.376,0.000,0.000,1.1400
420.388,0.000,0.000,1.1760
420.400,0.000,0.000,1.1800
420.412,0.000,0.000,1.1640
420.424,0.000,0.000,1.1120
420.436,0.000,0.000,1.0800
420.448,0.000,0.000,1.0560
420.460,0.000,0.000,1.0600
420.472,0.000,0.000,1.0880
420.484,0.000,0.000,1.1240
420.496,0.000,0.000,1.1560
420.508,0.000,0.000,1.1880
420.520,0.000,0.000,1.1720
420.532,0.000,0.000,1.1440
420.544,0.000,0.000,1.1160
420.556,0.000,0.000,1.0800
420.568,0.000,0.000,1.0400
420.580,0.000,0.000,1.0560
420.592,0.000,0.000,1.0880
420.604,0.000,0.000,1.1280
420.616,0.000,0.000,1.1880
420.628,0.000,0.000,1.1880
420.640,0.000,0.000,1.1560
420.652,0.000,0.000,1.1320
420.664,0.000,0.000,1.1000
420.676,0.000,0.000,1.0480
420.688,0.000,0.000,1.0440
420.700,0.000,0.000,1.0600
420.712,0.000,0.000,1.0960
420.724,0.000,0.000,1.1720
420.736,0.000,0.000,1.1920
420.748,0.000,0.000,1.1800
420.760,0.000,0.000,1.1600
420.772,0.000,0.000,1.1400
420.784,0.000,0.000,1.0680
420.796,0.000,0.000,1.0480
420.808,0.000,0.000,1.0440
420.820,0.000,0.000,1.0680
420.832,0.000,0.000,1.1480
420.844,0.000,0.000,1.1800
420.856,0.000,0.000,1.1880
420.868,0.000,0.000,1.1760
420.880,0.000,0.000,1.1480
420.892,0.000,0.000,1.0760
420.904,0.000,0.000,1.0520
420.916,0.000,0.000,1.0480
420.928,0.000,0.000,1.0640
420.940,0.000,0.000,1.1400
420.952,0.000,0.000,1.1760
420.964,0.000,0.000,1.1920
420.976,0.000,0.000,1.1720
420.988,0.000,0.000,1.1520
421.000,0.000,0.000,1.0840
421.012,0.000,0.000,1.0560
421.024,0.000,0.000,1.0480
421.036,0.000,0.000,1.0560
421.048,0.000,0.000,1.1360
421.060,0.000,0.000,1.1720
421.072,0.000,0.000,1.1880
421.084,0.000,0.000,1.1760
421.096,0.000,0.000,1.1560
421.108,0.000,0.000,1.0920
421.120,0.000,0.000,1.0600
421.132,0.000,0.000,1.0440
421.144,0.000,0.000,1.0560
421.156,0.000,0.000,1.1160
421.168,0.000,0.000,1.1560
421.180,0.000,0.000,1.1760
421.192,0.000,0.000,1.1840
421.204,0.000,0.000,1.1680
421.216,0.000,0.000,1.1080
421.228,0.000,0.000,1.0800
421.240,0.000,0.000,1.0520
421.252,0.000,0.000,1.0480
421.264,0.000,0.000,1.0760
421.276,0.000,0.000,1.1080
421.288,0.000,0.000,1.1560
421.300,0.000,0.000,1.1800
421.312,0.000,0.000,1.1880
421.324,0.000,0.000,1.1560
421.336,0.000,0.000,1.1200
421.348,0.000,0.000,1.0920
421.360,0.000,0.000,1.0640
421.372,0.000,0.000,1.0560
421.384,0.000,0.000,1.0800
